,title,year,vote_count,vote_average,popularity,imdb_id,poster_path,wr,genre
22499,+1,2013,91,5,5.874701,tt2395385,/6KasKTEijTXxJz4EQy1OrxJtl96.jpg,5.066611878574571,Science Fiction
22501,Dragon Ball: The Path to Power,1996,35,7,2.175262,tt0142250,/gr6y8qFa21X0JyWOX9QWV08yIE7.jpg,6.135166446693064,Action
22501,Dragon Ball: The Path to Power,1996,35,7,2.175262,tt0142250,/gr6y8qFa21X0JyWOX9QWV08yIE7.jpg,6.135166446693064,Animation
22506,A Turtle’s Tale 2: Sammy’s Escape From Paradise,2012,58,5,5.107345,tt2288005,/tsvIVb9cMLHtoYelMKa20tHJDVE.jpg,5.090505269802407,Adventure
22506,A Turtle’s Tale 2: Sammy’s Escape From Paradise,2012,58,5,5.107345,tt2288005,/tsvIVb9cMLHtoYelMKa20tHJDVE.jpg,5.090505269802407,Animation
22520,Ride Along,2014,867,6,9.895752,tt1408253,/fLXPcxZ1fJjxqUg94FFb8wwM9YN.jpg,5.971505532543643,Action
22520,Ride Along,2014,867,6,9.895752,tt1408253,/fLXPcxZ1fJjxqUg94FFb8wwM9YN.jpg,5.971505532543643,Comedy
22524,Jack Ryan: Shadow Recruit,2014,1194,5,11.234862,tt1205537,/jBibISmRBUO35p0Picv0nOo33sc.jpg,5.006780525099202,Action
22524,Jack Ryan: Shadow Recruit,2014,1194,5,11.234862,tt1205537,/jBibISmRBUO35p0Picv0nOo33sc.jpg,5.006780525099202,Drama
22524,Jack Ryan: Shadow Recruit,2014,1194,5,11.234862,tt1205537,/jBibISmRBUO35p0Picv0nOo33sc.jpg,5.006780525099202,Thriller
22525,Divergent,2014,4784,6,21.572585,tt1840309,/yTtx2ciqk4XdN1oKhMMDy3f5ue3.jpg,5.994671333503908,Adventure
22525,Divergent,2014,4784,6,21.572585,tt1840309,/yTtx2ciqk4XdN1oKhMMDy3f5ue3.jpg,5.994671333503908,Action
22525,Divergent,2014,4784,6,21.572585,tt1840309,/yTtx2ciqk4XdN1oKhMMDy3f5ue3.jpg,5.994671333503908,Science Fiction
22526,Hotel Chevalier,2007,204,7,4.933446,tt1094249,/gr1Dd92kM1hxVwYtyYdcxs18ukg.jpg,6.749270944629504,Drama
22526,Hotel Chevalier,2007,204,7,4.933446,tt1094249,/gr1Dd92kM1hxVwYtyYdcxs18ukg.jpg,6.749270944629504,Music
22529,Reasonable Doubt,2014,236,5,11.072355,tt2304953,/HwcSgZ4DuvmwdibfKCUz5dnPBx.jpg,5.030838832673412,Crime
22529,Reasonable Doubt,2014,236,5,11.072355,tt2304953,/HwcSgZ4DuvmwdibfKCUz5dnPBx.jpg,5.030838832673412,Thriller
22532,Saint Laurent,2014,78,6,5.657197,tt2707848,/rztKoBmByO5TaT8bK70W1gZZ3lL.jpg,5.77077218590912,Drama
22536,The Square,2013,56,7,4.689168,tt2486682,/is5AiT3jjLMh8uxSpDF856NFVkp.jpg,6.336960942464683,Documentary
22536,The Square,2013,56,7,4.689168,tt2486682,/is5AiT3jjLMh8uxSpDF856NFVkp.jpg,6.336960942464683,Drama
22536,The Square,2013,56,7,4.689168,tt2486682,/is5AiT3jjLMh8uxSpDF856NFVkp.jpg,6.336960942464683,History
22537,HOUBA! On the Trail of the Marsupilami,2012,214,5,10.409049,tt1723642,/u4hF8kS8xcE500OUpefka1vHCSm.jpg,5.03357453557186,Adventure
22537,HOUBA! On the Trail of the Marsupilami,2012,214,5,10.409049,tt1723642,/u4hF8kS8xcE500OUpefka1vHCSm.jpg,5.03357453557186,Comedy
22540,Devil's Due,2014,218,4,10.591125,tt2752758,/u8u1q4eu4Yxt8n1NXuykzguDjj8.jpg,4.167962241356435,Horror
22541,Not My Day,2014,62,6,4.0654379999999986,tt3019694,/6oZmgDOQAHDHQZ1e34QLuBt2P36.jpg,5.732567550227307,Comedy
22551,Black Rock,2012,80,4,8.732142999999999,tt1930294,/mn9UJZzPtH3i0f2PHW3pkA4x6st.jpg,4.37128495457738,Thriller
22551,Black Rock,2012,80,4,8.732142999999999,tt1930294,/mn9UJZzPtH3i0f2PHW3pkA4x6st.jpg,4.37128495457738,Horror
22553,The Assault,2010,50,6,3.141456,tt1793239,/WCzsibvOC37VBpFfpW1pMHm8rB.jpg,5.694362914545492,Action
22553,The Assault,2010,50,6,3.141456,tt1793239,/WCzsibvOC37VBpFfpW1pMHm8rB.jpg,5.694362914545492,Thriller
22555,Flight 93,2006,42,6,2.990253,tt0481522,/9Ux2lNCCN29zaIQgQWqTfot8rWw.jpg,5.662190589760808,Drama
22555,Flight 93,2006,42,6,2.990253,tt0481522,/9Ux2lNCCN29zaIQgQWqTfot8rWw.jpg,5.662190589760808,Thriller
22555,Flight 93,2006,42,6,2.990253,tt0481522,/9Ux2lNCCN29zaIQgQWqTfot8rWw.jpg,5.662190589760808,TV Movie
22560,A Single Shot,2013,92,5,12.90146,tt1540741,/mRB9NKivgrvPgqEmqY2PLBI53Jk.jpg,5.066083212871599,Drama
22560,A Single Shot,2013,92,5,12.90146,tt1540741,/mRB9NKivgrvPgqEmqY2PLBI53Jk.jpg,5.066083212871599,Crime
22560,A Single Shot,2013,92,5,12.90146,tt1540741,/mRB9NKivgrvPgqEmqY2PLBI53Jk.jpg,5.066083212871599,Thriller
22569,Husk,2011,87,5,10.816473,tt1504403,/wIibQbOpVJ6ru86VZoBLwmtbSFC.jpg,5.0688139241472845,Horror
22569,Husk,2011,87,5,10.816473,tt1504403,/wIibQbOpVJ6ru86VZoBLwmtbSFC.jpg,5.0688139241472845,Thriller
22581,Atrocious,2010,55,5,4.194524,tt1734067,/zTeJe7BP9NIh1LL9Y357LvNYAqT.jpg,5.093556009233948,Horror
22581,Atrocious,2010,55,5,4.194524,tt1734067,/zTeJe7BP9NIh1LL9Y357LvNYAqT.jpg,5.093556009233948,Thriller
22582,Curse of the Ring,2004,36,6,5.127239,tt0387541,/kgDZvJErOXIs1NCjkO6wgc1n2JR.jpg,5.6332354974545895,Action
22583,Decoding Annie Parker,2014,38,5,3.880541000000001,tt1464191,/5aUYUQ7vt063WvFDC8VpHwNwMNA.jpg,5.115645622525297,Drama
22594,Justice League: War,2014,234,7,8.138622,tt3060952,/11X9WnPuSCnKavfTe0AJ935MDl4.jpg,6.77733762993217,Animation
22596,Dark Touch,2013,41,4,2.118377,tt2328549,/qxN3v8XxRzzkhKvAKN6eRFxIVnr.jpg,4.564353130957619,Horror
22596,Dark Touch,2013,41,4,2.118377,tt2328549,/qxN3v8XxRzzkhKvAKN6eRFxIVnr.jpg,4.564353130957619,Thriller
22599,Cousinhood,2011,43,6,3.528977,tt1592521,/9t9TYMviEj3d7FSqDTn9CH9YTQH.jpg,5.666577724958719,Comedy
22600,Yeh Jawaani Hai Deewani,2013,80,7,4.262544,tt2178470,/xO0YSVxtyJSTWHJyPsQutIQT9xf.jpg,6.476548112472115,Romance
22612,Ernest & Celestine,2012,148,7,7.225778999999998,tt1816518,/tSZPsJ0xETo1kUSozXWbijQDjBA.jpg,6.672123542977041,Animation
22612,Ernest & Celestine,2012,148,7,7.225778999999998,tt1816518,/tSZPsJ0xETo1kUSozXWbijQDjBA.jpg,6.672123542977041,Comedy
22612,Ernest & Celestine,2012,148,7,7.225778999999998,tt1816518,/tSZPsJ0xETo1kUSozXWbijQDjBA.jpg,6.672123542977041,Drama
22612,Ernest & Celestine,2012,148,7,7.225778999999998,tt1816518,/tSZPsJ0xETo1kUSozXWbijQDjBA.jpg,6.672123542977041,Family
22619,The Monkey's Paw,2013,35,4,3.062433,tt2513092,/dQ5KUWUfkQjjKQQ4BesKy3ueOjb.jpg,4.6134273162582815,Horror
22619,The Monkey's Paw,2013,35,4,3.062433,tt2513092,/dQ5KUWUfkQjjKQQ4BesKy3ueOjb.jpg,4.6134273162582815,Thriller
22630,Banshee Chapter,2013,93,5,7.130195,tt2011276,/9geUTqv0P39opWQYVQadLAowa04.jpg,5.065562872612767,Horror
22630,Banshee Chapter,2013,93,5,7.130195,tt2011276,/9geUTqv0P39opWQYVQadLAowa04.jpg,5.065562872612767,Thriller
22631,Drift,2013,61,5,4.121722,tt1714833,/ovqcCkgRDhbzGhpm2ih0afdUTJt.jpg,5.087647208650751,Drama
22635,It Boy,2013,332,6,5.6166870000000015,tt2186812,/asuel44UnFx4g6zyHC9ujy2Klsu.jpg,5.9298537836661795,Comedy
22646,"I, Frankenstein",2014,701,5,9.415817,tt1418377,/7DhoIiGPXDhKHy4sjghAAOloPJM.jpg,5.011328550777988,Horror
22646,"I, Frankenstein",2014,701,5,9.415817,tt1418377,/7DhoIiGPXDhKHy4sjghAAOloPJM.jpg,5.011328550777988,Thriller
22652,Generation Kill,2008,88,7,4.213894,tt0995832,/x5vVAvbyQ4GsbJClMMHdzbbjFPT.jpg,6.510872826408372,Drama
22652,Generation Kill,2008,88,7,4.213894,tt0995832,/x5vVAvbyQ4GsbJClMMHdzbbjFPT.jpg,6.510872826408372,History
22652,Generation Kill,2008,88,7,4.213894,tt0995832,/x5vVAvbyQ4GsbJClMMHdzbbjFPT.jpg,6.510872826408372,War
22655,Better Living Through Chemistry,2014,99,5,7.3922940000000015,tt1609479,/l7WXEkaZ0Uhhfzmatfktf5sbT7E.jpg,5.0626051490362505,Drama
22655,Better Living Through Chemistry,2014,99,5,7.3922940000000015,tt1609479,/l7WXEkaZ0Uhhfzmatfktf5sbT7E.jpg,5.0626051490362505,Comedy
22658,Enemy,2013,1326,6,12.66992,tt2316411,/aQkyFHzNzZoMhxZ7c0IaK8BljED.jpg,5.981122415310162,Thriller
22658,Enemy,2013,1326,6,12.66992,tt2316411,/aQkyFHzNzZoMhxZ7c0IaK8BljED.jpg,5.981122415310162,Mystery
22664,Big Bad Wolves,2013,124,6,4.552786,tt2309224,/uDpkD98PAnAfdk8Bp5G9DvreYs9.jpg,5.837509397606465,Comedy
22664,Big Bad Wolves,2013,124,6,4.552786,tt2309224,/uDpkD98PAnAfdk8Bp5G9DvreYs9.jpg,5.837509397606465,Crime
22671,Stranger by the Lake,2013,96,6,6.074431,tt2852458,/o87sxCtN3qdlEyo9HxQgdvovRzm.jpg,5.802511421706319,Drama
22671,Stranger by the Lake,2013,96,6,6.074431,tt2852458,/o87sxCtN3qdlEyo9HxQgdvovRzm.jpg,5.802511421706319,Thriller
22672,Labor Day,2013,306,6,6.108646,tt1967545,/of6NU4IAkRHke51kC2DQouMIUWa.jpg,5.924489661240652,Drama
22673,Tom at the Farm,2014,193,6,6.0945290000000005,tt2427892,/wS4oYOHEKva9sMLOHSr7tW19SaQ.jpg,5.886900814193045,Drama
22673,Tom at the Farm,2014,193,6,6.0945290000000005,tt2427892,/wS4oYOHEKva9sMLOHSr7tW19SaQ.jpg,5.886900814193045,Thriller
22675,North Sea Texas,2011,59,6,5.599257,tt1625150,/bc24mpqkZs3rWA4fGmne1Zxa5fD.jpg,5.723940697008832,Drama
22675,North Sea Texas,2011,59,6,5.599257,tt1625150,/bc24mpqkZs3rWA4fGmne1Zxa5fD.jpg,5.723940697008832,Romance
22676,Wonder Woman,2009,133,7,7.306487,tt1186373,/u6sI0yLJXkmrbSJzVRCmmfa4nhx.jpg,6.642673561807313,Action
22676,Wonder Woman,2009,133,7,7.306487,tt1186373,/u6sI0yLJXkmrbSJzVRCmmfa4nhx.jpg,6.642673561807313,Adventure
22676,Wonder Woman,2009,133,7,7.306487,tt1186373,/u6sI0yLJXkmrbSJzVRCmmfa4nhx.jpg,6.642673561807313,Animation
22676,Wonder Woman,2009,133,7,7.306487,tt1186373,/u6sI0yLJXkmrbSJzVRCmmfa4nhx.jpg,6.642673561807313,Science Fiction
22677,Flowers in the Attic,2014,106,6,5.658774,tt3074694,/w1ZkNHt9T4Kofqus8jrNj1N1qE1.jpg,5.816617748727295,Drama
22677,Flowers in the Attic,2014,106,6,5.658774,tt3074694,/w1ZkNHt9T4Kofqus8jrNj1N1qE1.jpg,5.816617748727295,Mystery
22677,Flowers in the Attic,2014,106,6,5.658774,tt3074694,/w1ZkNHt9T4Kofqus8jrNj1N1qE1.jpg,5.816617748727295,Thriller
22677,Flowers in the Attic,2014,106,6,5.658774,tt3074694,/w1ZkNHt9T4Kofqus8jrNj1N1qE1.jpg,5.816617748727295,TV Movie
22683,French Fried Vacation 3,2006,190,4,7.733817,tt0445800,/a3I0QQONFG9lxbzIiwVjUUYXuSJ.jpg,4.188957521525989,Comedy
22689,The Young and Prodigious T.S. Spivet,2013,234,6,6.8395350000000015,tt1981107,/3RLZObO1ydr12mlUOY5BbdimocH.jpg,5.9042033015739595,Adventure
22689,The Young and Prodigious T.S. Spivet,2013,234,6,6.8395350000000015,tt1981107,/3RLZObO1ydr12mlUOY5BbdimocH.jpg,5.9042033015739595,Drama
22689,The Young and Prodigious T.S. Spivet,2013,234,6,6.8395350000000015,tt1981107,/3RLZObO1ydr12mlUOY5BbdimocH.jpg,5.9042033015739595,Family
22696,The Prey,2011,44,6,8.908142999999997,tt1726861,/bJoS2io9wu7B6re41Q5fjU3D4tD.jpg,5.6708523695105315,Action
22696,The Prey,2011,44,6,8.908142999999997,tt1726861,/bJoS2io9wu7B6re41Q5fjU3D4tD.jpg,5.6708523695105315,Crime
22696,The Prey,2011,44,6,8.908142999999997,tt1726861,/bJoS2io9wu7B6re41Q5fjU3D4tD.jpg,5.6708523695105315,Thriller
22703,Teen Beach Movie,2013,212,6,4.909843,tt2325989,/vPdz4rk4TzfihH9w72VcGaQCDNq.jpg,5.8956361171618745,Family
22703,Teen Beach Movie,2013,212,6,4.909843,tt2325989,/vPdz4rk4TzfihH9w72VcGaQCDNq.jpg,5.8956361171618745,Music
22703,Teen Beach Movie,2013,212,6,4.909843,tt2325989,/vPdz4rk4TzfihH9w72VcGaQCDNq.jpg,5.8956361171618745,TV Movie
22710,Gloria,2013,56,6,3.534494,tt2425486,/rgIrQ5qeqAxenqweSUkUx5whTan.jpg,5.71473872024246,Comedy
22710,Gloria,2013,56,6,3.534494,tt2425486,/rgIrQ5qeqAxenqweSUkUx5whTan.jpg,5.71473872024246,Drama
22711,"I, Cesar",2003,59,5,2.292595,tt0314390,/ltQKUpK0llWVB61QwFrkPPz1pV1.jpg,5.089532094858294,Comedy
22716,The Monuments Men,2014,1545,5,11.132411,tt2177771,/buKyrMjMaK78uFdZAbp5Wg3Eveq.jpg,5.005273264611666,War
22716,The Monuments Men,2014,1545,5,11.132411,tt2177771,/buKyrMjMaK78uFdZAbp5Wg3Eveq.jpg,5.005273264611666,Drama
22716,The Monuments Men,2014,1545,5,11.132411,tt2177771,/buKyrMjMaK78uFdZAbp5Wg3Eveq.jpg,5.005273264611666,History
22716,The Monuments Men,2014,1545,5,11.132411,tt2177771,/buKyrMjMaK78uFdZAbp5Wg3Eveq.jpg,5.005273264611666,Action
22718,The Lego Movie,2014,3127,7,16.418132999999994,tt1490017,/lMHbadNmznKs5vgBAkHxKGHulOa.jpg,6.9811219502758055,Adventure
22718,The Lego Movie,2014,3127,7,16.418132999999994,tt1490017,/lMHbadNmznKs5vgBAkHxKGHulOa.jpg,6.9811219502758055,Animation
22718,The Lego Movie,2014,3127,7,16.418132999999994,tt1490017,/lMHbadNmznKs5vgBAkHxKGHulOa.jpg,6.9811219502758055,Comedy
22718,The Lego Movie,2014,3127,7,16.418132999999994,tt1490017,/lMHbadNmznKs5vgBAkHxKGHulOa.jpg,6.9811219502758055,Family
22718,The Lego Movie,2014,3127,7,16.418132999999994,tt1490017,/lMHbadNmznKs5vgBAkHxKGHulOa.jpg,6.9811219502758055,Fantasy
22723,RoboCop,2014,2385,5,10.246549,tt1234721,/hFQcC5eSSHqJfk70RdgrMMxGuYt.jpg,5.00344211857041,Action
22723,RoboCop,2014,2385,5,10.246549,tt1234721,/hFQcC5eSSHqJfk70RdgrMMxGuYt.jpg,5.00344211857041,Science Fiction
22725,The Art of the Steal,2013,221,6,8.436614,tt2172985,/sQMlLB4lzfumxyaJBf8VTiPpERH.jpg,5.899319548320867,Comedy
22725,The Art of the Steal,2013,221,6,8.436614,tt2172985,/sQMlLB4lzfumxyaJBf8VTiPpERH.jpg,5.899319548320867,Crime
22730,Nymphomaniac: Vol. II,2013,820,6,9.594157,tt2382009,/2FBFiDhx3tGe8PG4A5iuCbeIJ4s.jpg,5.969937335856933,Drama
22730,Nymphomaniac: Vol. II,2013,820,6,9.594157,tt2382009,/2FBFiDhx3tGe8PG4A5iuCbeIJ4s.jpg,5.969937335856933,Mystery
22731,La luna,2011,257,8,7.331397999999999,tt1957945,/py4pMp6QlKUjjzCk8icZ2GrYw3Z.jpg,7.6780978859856415,Animation
22731,La luna,2011,257,8,7.331397999999999,tt1957945,/py4pMp6QlKUjjzCk8icZ2GrYw3Z.jpg,7.6780978859856415,Family
22737,Monsieur Batignole,2002,51,7,3.590903,tt0291400,/n2dSoSl0IE6LxaZEmNYVqwl0d4T.jpg,6.2979586449626055,Comedy
22737,Monsieur Batignole,2002,51,7,3.590903,tt0291400,/n2dSoSl0IE6LxaZEmNYVqwl0d4T.jpg,6.2979586449626055,Drama
22746,The Volcano,2013,190,5,5.2892519999999985,tt2207072,/8XI3wr2MIiI8AgFKUMeH7tK5jHU.jpg,5.0371718072402745,Comedy
22751,Knights of Badassdom,2013,162,5,6.281872,tt1545660,/vuVQFAEBGOq2bP1hj8nk1oQ44tE.jpg,5.042482065417456,Adventure
22751,Knights of Badassdom,2013,162,5,6.281872,tt1545660,/vuVQFAEBGOq2bP1hj8nk1oQ44tE.jpg,5.042482065417456,Fantasy
22751,Knights of Badassdom,2013,162,5,6.281872,tt1545660,/vuVQFAEBGOq2bP1hj8nk1oQ44tE.jpg,5.042482065417456,Horror
22751,Knights of Badassdom,2013,162,5,6.281872,tt1545660,/vuVQFAEBGOq2bP1hj8nk1oQ44tE.jpg,5.042482065417456,Comedy
22761,Sabotage,2014,560,5,6.9665050000000015,tt1742334,/iVpNb776SBRslpXBd20G38i9oBy.jpg,5.014017651215188,Action
22761,Sabotage,2014,560,5,6.9665050000000015,tt1742334,/iVpNb776SBRslpXBd20G38i9oBy.jpg,5.014017651215188,Drama
22761,Sabotage,2014,560,5,6.9665050000000015,tt1742334,/iVpNb776SBRslpXBd20G38i9oBy.jpg,5.014017651215188,Thriller
22761,Sabotage,2014,560,5,6.9665050000000015,tt1742334,/iVpNb776SBRslpXBd20G38i9oBy.jpg,5.014017651215188,Crime
22764,Don 2: The King is Back,2011,65,7,4.9496400000000005,tt1285241,/zkRuAytVilV7FA8bITzI1FKg8n2.jpg,6.397237220422437,Action
22764,Don 2: The King is Back,2011,65,7,4.9496400000000005,tt1285241,/zkRuAytVilV7FA8bITzI1FKg8n2.jpg,6.397237220422437,Thriller
22775,A Long Way Down,2014,356,6,10.46897,tt0458413,/vIa83hicQj1ZFDG2bWfZaoUoa2e.jpg,5.934170473902106,Comedy
22775,A Long Way Down,2014,356,6,10.46897,tt0458413,/vIa83hicQj1ZFDG2bWfZaoUoa2e.jpg,5.934170473902106,Drama
22776,The Three Brothers: The Return,2014,110,5,5.084853,tt3092076,/3GBpMIhj1ypWkm3xY4P0yYG34QU.jpg,5.057822811262649,Comedy
22777,Venus in Fur,2013,192,7,6.012005,tt2406252,/f1t5IFXFwVl2kMmD2a0Y2r8uyek.jpg,6.735957897441687,Drama
22782,Adult World,2013,141,6,4.944783,tt1067765,/ciCIeuSvlPviDgobIjEQQE4Kcxn.jpg,5.8532941989818355,Comedy
22783,Date and Switch,2014,78,5,4.380997,tt1878942,/orV7VUGoI6yEwhFDyifFGhkLFd4.jpg,5.074343614480546,Comedy
22785,The Zero Theorem,2014,383,5,10.990614,tt2333804,/jsaRDf5Syw0dueU0mSXh4r1yzs0.jpg,5.019967589500769,Drama
22785,The Zero Theorem,2014,383,5,10.990614,tt2333804,/jsaRDf5Syw0dueU0mSXh4r1yzs0.jpg,5.019967589500769,Fantasy
22785,The Zero Theorem,2014,383,5,10.990614,tt2333804,/jsaRDf5Syw0dueU0mSXh4r1yzs0.jpg,5.019967589500769,Science Fiction
22786,Endless Love,2014,555,6,8.757277,tt2318092,/wWkTnQosziIXEePOyunr53el8fe.jpg,5.956411689001395,Drama
22786,Endless Love,2014,555,6,8.757277,tt2318092,/wWkTnQosziIXEePOyunr53el8fe.jpg,5.956411689001395,Romance
22787,Winter's Tale,2014,501,6,7.363527,tt1837709,/7svFBuWKSB1CQGHBW43z7x85vfD.jpg,5.952012121162282,Drama
22787,Winter's Tale,2014,501,6,7.363527,tt1837709,/7svFBuWKSB1CQGHBW43z7x85vfD.jpg,5.952012121162282,Fantasy
22787,Winter's Tale,2014,501,6,7.363527,tt1837709,/7svFBuWKSB1CQGHBW43z7x85vfD.jpg,5.952012121162282,Mystery
22787,Winter's Tale,2014,501,6,7.363527,tt1837709,/7svFBuWKSB1CQGHBW43z7x85vfD.jpg,5.952012121162282,Romance
22790,The Theatre Bizarre,2011,35,5,1.66657,tt1763316,/gzEIoSh8zyYJZwol44Z5Ek2hOnF.jpg,5.120673693069875,Horror
22802,On the Other Side of the Tracks,2012,204,5,5.160049,tt1937133,/bB5w3vSw9M4MyGCwDsZGGqkIkE9.jpg,5.034985230343787,Comedy
22802,On the Other Side of the Tracks,2012,204,5,5.160049,tt1937133,/bB5w3vSw9M4MyGCwDsZGGqkIkE9.jpg,5.034985230343787,Action
22802,On the Other Side of the Tracks,2012,204,5,5.160049,tt1937133,/bB5w3vSw9M4MyGCwDsZGGqkIkE9.jpg,5.034985230343787,Crime
22803,Joe,2014,346,6,13.784411,tt2382396,/bvcLnoffCm67n7pZPVdJ6pluJsi.jpg,5.932438117952162,Drama
22820,Cold Comes the Night,2013,90,5,11.823937,tt2511428,/ceMpKE2i65abAG0lVi8J9vdcCuR.jpg,5.067149071143722,Crime
22820,Cold Comes the Night,2013,90,5,11.823937,tt2511428,/ceMpKE2i65abAG0lVi8J9vdcCuR.jpg,5.067149071143722,Drama
22820,Cold Comes the Night,2013,90,5,11.823937,tt2511428,/ceMpKE2i65abAG0lVi8J9vdcCuR.jpg,5.067149071143722,Thriller
22821,Chouchou,2003,106,5,4.610525,tt0328955,/hwBZGD41oWyv2MUFBPzl1jVpKBP.jpg,5.059474891584439,Comedy
22822,The Invisible Woman,2009,45,6,2.530169,tt1236397,/r2BpWq50l8pEP1mfSmN0HYPjjGp.jpg,5.675018795212929,Comedy
22823,Someone Marry Barry,2014,75,5,5.916675,tt1978532,/yqwIV4PME7Ub8TARMbRZXCMAwmh.jpg,5.076389769007537,Comedy
22825,The Painting,2011,35,7,2.45174,tt1891769,/e3gFP23pSh7lES6cjLgSviS6s3Z.jpg,6.135166446693064,Fantasy
22825,The Painting,2011,35,7,2.45174,tt1891769,/e3gFP23pSh7lES6cjLgSviS6s3Z.jpg,6.135166446693064,Animation
22836,The King and the Mockingbird,1980,52,8,3.005302,tt0079820,/qbXB7tudaU1OVnW4KmPsRXcr91S.jpg,6.910773079323504,Animation
22836,The King and the Mockingbird,1980,52,8,3.005302,tt0079820,/qbXB7tudaU1OVnW4KmPsRXcr91S.jpg,6.910773079323504,Family
22836,The King and the Mockingbird,1980,52,8,3.005302,tt0079820,/qbXB7tudaU1OVnW4KmPsRXcr91S.jpg,6.910773079323504,Fantasy
22837,11.6,2013,45,5,2.846798,tt2655788,/4rTUS5yHxV8o2Prm7RXuM4BpqKF.jpg,5.105398542048372,Thriller
22837,11.6,2013,45,5,2.846798,tt2655788,/4rTUS5yHxV8o2Prm7RXuM4BpqKF.jpg,5.105398542048372,Drama
22840,About Last Night,2014,217,6,9.543004,tt1826590,/scGmWVpSt0Yaanwuxe1IvA5lZRG.jpg,5.8977150789714,Comedy
22840,About Last Night,2014,217,6,9.543004,tt1826590,/scGmWVpSt0Yaanwuxe1IvA5lZRG.jpg,5.8977150789714,Romance
22841,The Grand Budapest Hotel,2014,4644,8,14.442048000000002,tt2278388,/nX5XotM9yprCKarRH4fzOq1VM1J.jpg,7.9799757342500675,Comedy
22841,The Grand Budapest Hotel,2014,4644,8,14.442048000000002,tt2278388,/nX5XotM9yprCKarRH4fzOq1VM1J.jpg,7.9799757342500675,Drama
22842,Cuban Fury,2014,137,6,6.739737,tt2390237,/AkVDoXUHYZ9cmoHX1DcJDu5s61K.jpg,5.849862484338138,Comedy
22843,Life of a King,2013,34,6,3.209655,tt2708254,/jxN7ES6VV9jBGvGc3aDmLyplhGx.jpg,5.622448306203254,Drama
22847,"Black Coal, Thin Ice",2014,74,6,3.759315,tt3469910,/bVGqVZYgkeOeC2u57xxjDFWmV2O.jpg,5.762282266868717,Crime
22847,"Black Coal, Thin Ice",2014,74,6,3.759315,tt3469910,/bVGqVZYgkeOeC2u57xxjDFWmV2O.jpg,5.762282266868717,Drama
22847,"Black Coal, Thin Ice",2014,74,6,3.759315,tt3469910,/bVGqVZYgkeOeC2u57xxjDFWmV2O.jpg,5.762282266868717,Mystery
22847,"Black Coal, Thin Ice",2014,74,6,3.759315,tt3469910,/bVGqVZYgkeOeC2u57xxjDFWmV2O.jpg,5.762282266868717,Thriller
22849,Jamesy Boy,2014,56,6,4.149254,tt1673734,/uMrJ4kpVywrduOV0uI9r6DoJuZV.jpg,5.71473872024246,Crime
22849,Jamesy Boy,2014,56,6,4.149254,tt1673734,/uMrJ4kpVywrduOV0uI9r6DoJuZV.jpg,5.71473872024246,Drama
22849,Jamesy Boy,2014,56,6,4.149254,tt1673734,/uMrJ4kpVywrduOV0uI9r6DoJuZV.jpg,5.71473872024246,Romance
22851,Bring It On: Fight to the Finish,2009,108,6,0.391552,tt1349482,/h1PNyNsgYdq2UIRbwMQx6e9mDMQ.jpg,5.8192005973367715,Comedy
22853,Mater and the Ghostlight,2006,96,6,7.111223,tt0901686,/sQWHFt51t3ZaOskX27OUwBqQilv.jpg,5.802511421706319,Animation
22853,Mater and the Ghostlight,2006,96,6,7.111223,tt0901686,/sQWHFt51t3ZaOskX27OUwBqQilv.jpg,5.802511421706319,Family
22854,Your Friend the Rat,2007,67,6,7.311671,tt1134859,/12SkvA0wCVCRzbhTiVnIMnekqYC.jpg,5.745806780414072,Animation
22854,Your Friend the Rat,2007,67,6,7.311671,tt1134859,/12SkvA0wCVCRzbhTiVnIMnekqYC.jpg,5.745806780414072,Family
22855,Dug's Special Mission,2009,72,6,10.998646,tt1537759,/gcWhEXk5dnZ8UkGESdfgJ7OIaxF.jpg,5.757797026620955,Animation
22855,Dug's Special Mission,2009,72,6,10.998646,tt1537759,/gcWhEXk5dnZ8UkGESdfgJ7OIaxF.jpg,5.757797026620955,Comedy
22855,Dug's Special Mission,2009,72,6,10.998646,tt1537759,/gcWhEXk5dnZ8UkGESdfgJ7OIaxF.jpg,5.757797026620955,Family
22864,Omar,2013,59,7,0.190158,tt2852406,/8rTwEF3m8Ik6UzZDCdI4oc7CEsu.jpg,6.358349299159371,Thriller
22864,Omar,2013,59,7,0.190158,tt2852406,/8rTwEF3m8Ik6UzZDCdI4oc7CEsu.jpg,6.358349299159371,Drama
22864,Omar,2013,59,7,0.190158,tt2852406,/8rTwEF3m8Ik6UzZDCdI4oc7CEsu.jpg,6.358349299159371,Romance
22865,Highway,2014,43,7,2.65071,tt2980794,/pfnJA0sfvqBDiu5Zgwa35l4dBPS.jpg,6.225019283400277,Drama
22865,Highway,2014,43,7,2.65071,tt2980794,/pfnJA0sfvqBDiu5Zgwa35l4dBPS.jpg,6.225019283400277,Romance
22868,Superchondriac,2014,362,5,6.741117999999998,tt3421514,/b4fFxsZvCxH16raJwf7PRMGiy4E.jpg,5.021026476822781,Comedy
22869,7 Boxes,2012,35,6,3.703585,tt2333598,/qOCypnmfA4c6F2KrQDE8UOoWkgS.jpg,5.627920069881469,Action
